Fixed_Acidity,Volatile_Acidity,Citric_Acid,Chlorides,Free_Sulfur_Dioxide,Total_Sulfur_Dioxide,pH,Sulphates,Alcohol,Quality,Sugar_Density
6.7,0.34,0.26,0.038,58.0,138.0,3.0,0.47,12.2,Normal,1.8796699999999997
6.4,0.26,0.35,0.056,45.0,191.0,3.16,0.5,9.5,Normal,7.663579
6.3,0.28,0.22,0.036,27.0,150.0,3.0,0.33,10.6,Normal,11.436174999999999
7.4,0.16,0.33,0.042,47.0,121.0,3.04,0.68,10.5,Normal,1.1903759999999999
8.4,0.27,0.3,0.037,36.0,129.0,2.89,0.3,11.4666666666667,Normal,2.17987
5.9,0.2,0.28,0.043,45.0,100.0,3.4,0.41,11.4,Normal,0.99033
6.4,0.24,0.26,0.054,47.0,182.0,3.12,0.5,9.5,Normal,8.162116
7.4,0.38,0.34,0.052,44.0,168.0,3.11,0.52,9.2,Normal,8.269041000000001
6.4,0.42,0.19,0.043,28.0,145.0,3.23,0.53,10.98,Normal,9.247269000000001
6.4,0.23,0.26,0.054,47.0,181.0,3.12,0.49,9.4,Normal,8.06274
7.3,0.19,0.27,0.057,45.0,155.0,2.94,0.41,8.8,High,13.873173000000001
6.8,0.24,0.29,0.044,15.0,96.0,3.23,0.64,10.4,High,1.98464
7.4,0.27,0.52,0.054,36.0,139.0,3.04,0.62,10.0333333333333,Normal,15.666716
5.7,0.28,0.35,0.052,39.0,141.0,3.44,0.69,11.3,Normal,1.189296
5.8,0.22,0.25,0.024,21.0,109.0,3.37,0.58,10.4,Normal,1.48851
6.7,0.27,0.69,0.176,36.0,106.0,2.96,0.43,9.2,Normal,1.1914559999999998
7.1,0.2,0.35,0.034,21.0,107.0,3.11,0.54,11.1,Normal,3.17424
7.1,0.23,0.3,0.034,62.0,148.0,3.03,0.56,11.3,Normal,2.5771460000000004
7.6,0.31,0.52,0.042,61.0,148.0,2.98,0.47,9.1,Normal,13.178747999999999
7.2,0.34,0.28,0.108,43.0,187.0,2.96,0.57,9.4,Normal,10.372752
7.0,0.36,0.25,0.015,14.0,73.0,2.82,0.59,13.2,Normal,5.640891
6.4,0.31,0.28,0.039,34.0,137.0,3.22,0.38,12.7,Normal,2.47365
7.3,0.28,0.35,0.054,31.0,148.0,3.18,0.47,10.7,Normal,1.586848
7.4,0.16,0.3,0.064,34.0,166.0,3.11,0.42,11.4333333333333,Normal,1.387904
6.4,0.31,0.27,0.049,48.0,169.0,3.27,0.45,11.1,Normal,7.349902
6.2,0.29,0.29,0.046,35.0,178.0,3.25,0.51,10.5333333333333,Normal,5.561527999999999
5.9,0.28,0.34,0.04,50.0,194.0,3.31,0.52,11.6,Normal,3.56832
6.5,0.23,0.2,0.05,44.0,179.0,3.18,0.48,9.53333333333333,Normal,7.4628000000000005
7.2,0.34,0.2,0.062,52.0,203.0,3.17,0.44,9.8,Normal,5.768738
6.5,0.2,0.33,0.039,36.0,110.0,3.22,0.65,12.0,Normal,1.48512
6.2,0.24,0.27,0.039,30.0,123.0,3.12,0.37,12.8,Normal,2.869811
7.1,0.31,0.25,0.048,32.0,136.0,3.14,0.4,9.5,Normal,11.162256
6.4,0.29,0.21,0.041,36.0,119.0,2.99,0.34,10.9333333333333,Normal,9.585731000000001
6.3,0.19,0.33,0.063,63.0,133.0,2.86,0.41,9.1,Normal,10.055660999999999
5.9,0.29,0.28,0.035,16.0,117.0,3.26,0.42,12.6,Normal,3.166688
6.5,0.3,0.28,0.041,29.0,109.0,2.98,0.3,10.9,Normal,11.383360999999999
6.5,0.22,0.19,0.096,16.0,115.0,3.02,0.44,9.6,Normal,4.47165
7.0,0.23,0.28,0.053,16.0,92.0,3.18,0.56,9.3,Normal,2.683044
7.1,0.23,0.23,0.038,23.0,112.0,3.05,0.37,11.3666666666667,Normal,3.4704949999999997
6.1,0.26,0.28,0.043,24.0,98.0,3.14,0.44,12.5,Normal,1.681606
6.4,0.35,0.21,0.051,46.0,171.0,3.16,0.5,9.5,Normal,2.0857200000000002
6.0,0.32,0.32,0.041,40.0,186.0,3.22,0.54,11.0,Normal,4.76328
6.1,0.34,0.21,0.042,17.0,133.0,3.02,0.53,9.4,Normal,4.96865
6.5,0.13,0.27,0.035,32.0,76.0,3.21,0.76,11.3333333333333,Normal,2.57764
6.5,0.315,0.2,0.041,9.0,126.0,2.94,0.51,8.8,Normal,6.566604
5.7,0.31,0.29,0.05,33.0,143.0,3.31,0.5,11.0666666666667,Normal,7.251236
6.4,0.3,0.27,0.058,27.0,151.0,3.22,0.49,12.2,Normal,4.9599
7.0,0.24,0.26,0.041,31.0,110.0,3.2,0.53,11.0,Normal,1.685414
6.4,0.26,0.21,0.05,51.0,182.0,3.23,0.48,9.5,Normal,8.162443999999999
6.0,0.27,0.31,0.043,54.0,170.0,3.28,0.52,11.0,Normal,4.962
7.1,0.21,0.33,0.039,34.0,97.0,3.11,0.75,11.2,Normal,1.189344
6.7,0.26,0.29,0.036,28.0,100.0,3.08,0.36,9.3,Normal,7.066914
6.3,0.28,0.22,0.04,30.0,111.0,3.05,0.31,10.8,Low,9.43711
6.2,0.25,0.44,0.057,39.0,167.0,3.14,0.51,9.2,Normal,15.769032000000001
7.3,0.22,0.37,0.048,70.0,203.0,3.25,0.77,9.4,Normal,15.484345000000001
6.4,0.18,0.28,0.047,53.0,139.0,3.25,0.35,10.5,Normal,17.002942
6.3,0.2,0.26,0.046,60.0,143.0,3.26,0.35,10.8,Normal,12.639802
6.6,0.24,0.22,0.051,35.0,146.0,3.1,0.67,9.4,Normal,12.260148000000001
7.4,0.27,0.26,0.053,55.0,173.0,3.11,0.6,9.8,Normal,11.764482000000001
7.1,0.38,0.29,0.041,30.0,137.0,3.02,0.96,12.1,Normal,13.526696
6.8,0.43,0.26,0.043,40.0,176.0,3.17,0.41,12.3,Normal,5.154032
5.2,0.22,0.46,0.066,41.0,187.0,3.19,0.42,9.73333333333333,Normal,6.160444
5.9,0.29,0.16,0.044,48.0,197.0,3.21,0.36,9.4,Normal,7.861448
6.3,0.29,0.29,0.037,32.0,140.0,3.17,0.36,12.8,Normal,3.26535
6.3,0.19,0.32,0.046,18.0,80.0,2.92,0.47,11.05,Normal,2.773204
5.7,0.29,0.16,0.044,48.0,197.0,3.21,0.36,9.4,Normal,7.861448
5.7,0.24,0.47,0.069,35.0,182.0,3.11,0.46,9.73333333333333,Normal,6.261633
5.8,0.3,0.38,0.039,22.0,86.0,3.23,0.58,13.1,Normal,4.849187000000001
7.1,0.27,0.27,0.041,26.0,114.0,3.04,0.52,11.5,Normal,10.33084
6.3,0.305,0.22,0.061,26.0,141.0,3.08,0.5,9.1,Normal,15.97184
5.7,0.24,0.47,0.069,35.0,182.0,3.11,0.46,9.75,Normal,6.261633
6.2,0.22,0.28,0.04,24.0,125.0,3.19,0.48,10.5,Normal,2.18174
6.6,0.22,0.23,0.047,37.0,118.0,3.08,0.46,8.8,Normal,17.283738
6.1,0.22,0.5,0.045,30.0,122.0,3.22,0.49,9.9,Normal,6.561389999999999
6.2,0.21,0.52,0.047,28.0,123.0,3.22,0.49,9.9,Normal,6.4621699999999995
6.3,0.32,0.26,0.044,24.0,205.0,3.11,0.58,9.9,Normal,12.252153000000002
6.9,0.44,0.27,0.038,33.0,166.0,3.2,0.42,12.2,Normal,4.9562
6.1,0.31,0.34,0.042,59.5,162.0,3.27,0.47,10.8,Normal,2.7770119999999996
8.1,0.36,0.59,0.051,60.0,134.0,2.96,0.39,8.7,Normal,13.584496
6.6,0.38,0.28,0.043,17.0,67.0,3.21,0.47,13.2,Normal,2.769872
6.7,0.24,0.26,0.03,15.0,94.0,3.15,0.38,12.7,Normal,5.3484300000000005
6.9,0.56,0.26,0.06,55.0,193.0,3.21,0.44,9.4,Normal,10.86621
7.2,0.24,0.24,0.045,18.0,161.0,3.25,0.53,11.2,Normal,1.686332
6.5,0.29,0.3,0.051,25.0,166.0,3.24,0.56,11.3333333333333,Normal,9.0895185
6.7,0.28,0.28,0.051,14.0,92.0,3.36,0.58,11.9,Normal,4.46508
6.5,0.29,0.3,0.051,25.0,166.0,3.24,0.56,11.35,Normal,9.0895185
6.1,0.21,0.19,0.046,51.0,131.0,3.22,0.39,10.5,Normal,1.388576
7.2,0.47,0.16,0.048,14.0,125.0,3.09,0.49,9.8,Normal,5.866252
6.7,0.34,0.31,0.051,20.0,146.0,3.06,0.54,9.1,Normal,16.372775999999998
6.6,0.27,0.25,0.033,36.0,111.0,3.16,0.37,12.4,Normal,1.1870159999999998
5.0,0.35,0.25,0.031,24.0,116.0,3.39,0.4,11.3,Normal,7.740798
4.4,0.46,0.1,0.024,31.0,111.0,3.48,0.34,13.1,Normal,2.766848
6.6,0.38,0.29,0.035,15.0,101.0,3.04,0.37,12.5,Normal,2.868564
7.3,0.3,0.25,0.045,32.0,122.0,3.18,0.54,10.3,Normal,2.483225
6.4,0.28,0.22,0.039,51.0,150.0,3.23,0.43,10.7,Normal,12.74048
6.9,0.29,0.25,0.04,29.0,136.0,3.05,0.65,10.4,Normal,12.145344
6.3,0.3,0.19,0.049,47.0,184.0,3.22,0.48,9.5,Normal,7.662578000000001
6.3,0.39,0.22,0.048,53.0,173.0,3.24,0.45,9.8,Normal,2.780512
6.6,0.18,0.26,0.051,17.0,149.0,3.0,0.43,9.4,Normal,17.27232
6.0,0.28,0.29,0.051,36.0,174.0,3.14,0.5,9.0,Normal,19.282823
6.6,0.35,0.26,0.045,19.0,129.0,3.24,0.48,13.0,Normal,2.671704
5.9,0.22,0.18,0.041,28.0,120.0,3.27,0.5,9.9,Normal,6.361792
7.7,0.28,0.24,0.044,29.0,157.0,3.27,0.56,10.6,Normal,2.383488
7.1,0.42,0.2,0.038,28.0,109.0,3.23,0.47,13.4,Normal,2.771104
6.7,0.32,0.32,0.031,31.0,114.0,3.12,0.35,12.5,Normal,1.682082
6.6,0.26,0.56,0.053,32.0,141.0,3.11,0.49,9.3,Normal,15.37074
6.2,0.32,0.24,0.051,34.0,149.0,3.36,0.52,11.0,Normal,4.071546
6.3,0.25,0.27,0.054,40.0,158.0,3.2,0.48,10.3,Normal,6.558948
6.2,0.21,0.24,0.051,31.0,95.0,3.24,0.57,11.3,Normal,1.188432
6.4,0.23,0.27,0.042,35.0,100.0,3.03,0.63,10.9,Normal,2.0809740000000003
4.7,0.145,0.29,0.042,35.0,90.0,3.76,0.49,11.3,Normal,0.9908
6.2,0.2,0.28,0.039,24.0,78.0,3.36,0.47,12.1,Normal,1.0888900000000001
7.0,0.28,0.28,0.039,12.0,83.0,3.18,0.65,11.1,Normal,1.3884219999999998
7.1,0.36,0.2,0.271,24.0,140.0,3.11,0.63,9.8,Normal,1.589696
5.7,0.25,0.22,0.049,50.0,125.0,3.2,0.45,10.1,Normal,9.757958
5.7,0.22,0.33,0.036,37.0,110.0,3.26,0.58,12.4,Normal,1.879955
6.0,0.2,0.38,0.034,37.0,104.0,3.11,0.52,12.7,Normal,1.285245
6.4,0.32,0.26,0.05,53.0,180.0,3.14,0.5,9.6,Normal,7.861606000000001
6.0,0.555,0.26,0.053,17.0,126.0,3.24,0.46,9.1,Normal,4.474349999999999
5.9,0.22,0.45,0.12,55.0,122.0,3.1,0.35,12.8,Normal,22.517736000000003
6.2,0.3,0.33,0.037,37.0,155.0,3.18,0.37,12.4,Normal,3.464545
5.8,0.28,0.18,0.058,7.0,108.0,3.23,0.58,9.55,Low,1.1914559999999998
5.8,0.555,0.26,0.053,17.0,126.0,3.24,0.46,9.1,Normal,4.474349999999999
6.7,0.31,0.33,0.033,12.0,74.0,3.29,0.65,12.5,Normal,1.98128
6.4,0.15,0.25,0.05,13.0,68.0,3.16,0.4,9.9,Normal,7.752732
6.4,0.13,0.28,0.045,32.0,87.0,3.47,0.52,11.2,Normal,0.892575
6.7,0.48,0.49,0.03,28.0,122.0,3.13,0.4,13.0,Normal,2.868854
5.8,0.3,0.33,0.033,25.0,116.0,3.2,0.44,11.7,Normal,3.466995
6.1,0.28,0.23,0.038,13.0,95.0,2.97,0.7,13.1,Normal,4.153716
6.0,0.19,0.37,0.032,17.0,50.0,3.08,0.66,12.0,Normal,9.634039999999999
6.8,0.31,0.25,0.043,30.0,165.0,3.36,0.55,10.55,Normal,10.4706
7.5,0.24,0.29,0.046,34.0,84.0,3.04,0.39,11.45,Normal,1.08922
6.8,0.23,0.39,0.053,71.0,194.0,3.18,0.64,10.2,Normal,16.08068
6.3,0.29,0.3,0.212,60.0,150.0,3.1,0.4,9.3,Normal,8.06598
6.8,0.2,0.25,0.052,22.0,106.0,3.09,0.54,10.8,Normal,6.159700000000001
5.2,0.38,0.26,0.053,20.0,103.0,3.27,0.45,12.2,Normal,7.642250000000001
7.8,0.27,0.33,0.053,36.0,175.0,3.2,0.55,11.0,Normal,2.3808
6.6,0.54,0.21,0.055,41.0,182.0,3.35,0.54,10.4,Normal,16.27718
7.1,0.25,0.31,0.05,32.0,156.0,3.14,0.51,11.4,Normal,2.28022
5.8,0.61,0.01,0.041,31.0,104.0,3.26,0.72,14.05,Normal,8.32356
6.5,0.32,0.23,0.051,20.0,138.0,3.03,0.42,10.7,Normal,8.45155
6.4,0.28,0.23,0.051,50.0,162.0,3.15,0.52,10.2,Normal,5.964
6.6,0.19,0.28,0.044,38.0,100.0,3.22,0.69,11.2,Normal,1.08944
5.1,0.305,0.13,0.036,17.0,73.0,3.4,0.51,12.3333333333333,Normal,1.7325
5.8,0.26,0.3,0.034,75.0,129.0,3.2,0.38,11.5,Low,2.57452
6.7,0.23,0.17,0.061,14.0,100.0,3.07,0.55,9.5,Normal,1.2902500000000001
6.8,0.33,0.3,0.047,35.0,147.0,3.24,0.56,13.4,Normal,2.07606
6.1,0.27,0.32,0.034,24.0,110.0,3.36,0.4,12.5,Normal,1.08878
6.8,0.4,0.29,0.044,27.0,97.0,3.12,0.42,11.2,Normal,2.7731199999999996
6.1,0.4,0.18,0.051,28.5,259.0,3.19,0.5,8.8,Normal,8.9676
7.1,0.28,0.26,0.039,50.0,118.0,3.06,0.59,11.2,Normal,2.77424
6.2,0.32,0.32,0.036,15.0,70.0,3.16,0.48,12.7,Normal,2.1777800000000003
6.8,0.17,0.17,0.049,26.0,82.0,3.0,0.38,9.8,Normal,5.064299999999999
9.0,0.2,0.33,0.049,10.0,40.0,3.14,0.36,9.8,Normal,3.4804
5.8,0.13,0.22,0.058,24.0,183.0,3.32,0.42,11.7,Normal,12.64412
5.8,0.31,0.31,0.052,55.0,230.0,3.19,0.46,9.8,Normal,7.46175
6.3,0.36,0.2,0.048,48.0,191.0,3.17,0.51,9.6,Normal,1.9858
6.7,0.18,0.25,0.048,79.0,149.0,3.12,0.37,9.7,Normal,14.264250000000002
6.6,0.16,0.25,0.049,59.5,137.0,3.16,0.38,10.0,Normal,9.751000000000001
5.8,0.27,0.22,0.058,42.0,206.0,3.32,0.38,12.3,Normal,12.63142
6.4,0.37,0.19,0.068,18.0,101.0,3.03,0.38,9.0,Normal,3.4768999999999997
7.3,0.26,0.53,0.047,60.5,164.5,3.06,0.45,9.1,Normal,12.67968
7.3,0.28,0.54,0.049,62.0,162.5,3.06,0.45,9.1,Normal,12.87936
5.8,0.12,0.21,0.056,35.0,121.0,3.32,0.33,11.4,Normal,1.28804
6.1,0.25,0.18,0.049,41.0,124.0,3.14,0.35,10.5,Normal,10.46115
6.4,0.24,0.27,0.04,35.0,105.0,3.13,0.3,12.4,Normal,1.48371
7.3,0.26,0.53,0.047,60.5,156.0,3.06,0.45,9.1,Normal,12.67968
7.3,0.28,0.54,0.049,62.0,152.0,3.06,0.45,9.1,Normal,12.87936
8.3,0.18,0.37,0.049,6.0,94.0,3.18,0.52,10.1,Normal,1.19244
7.1,0.09,0.3,0.032,24.0,134.0,2.99,0.39,10.9,Normal,6.1566
8.3,0.14,0.36,0.026,13.0,60.0,3.13,0.35,11.05,Normal,8.761280000000001
5.8,0.28,0.3,0.026,36.0,105.0,3.26,0.58,12.75,Normal,3.859557
6.0,0.23,0.34,0.025,23.0,111.0,3.36,0.37,12.7,Normal,1.286493
6.9,0.28,0.37,0.037,16.0,76.0,3.05,0.54,11.1,Normal,9.05268
6.3,0.25,0.53,0.021,41.0,101.0,3.19,0.31,13.0,Normal,1.7807670000000002
6.5,0.2,0.31,0.033,32.0,95.0,2.96,0.61,12.0,Normal,2.0778135
5.9,0.29,0.32,0.022,17.0,47.0,3.35,0.35,11.5,Normal,1.3858599999999999
6.4,0.46,0.22,0.047,51.0,183.0,3.39,0.6,10.5,Normal,14.6746425
6.8,0.23,0.33,0.047,20.0,101.0,3.1,0.46,11.1,Normal,1.88366
7.0,0.23,0.32,0.048,25.0,113.0,3.11,0.47,11.1,Normal,1.7847000000000002
6.4,0.55,0.26,0.027,20.0,104.0,3.22,0.73,13.1,Normal,9.52704
5.7,0.28,0.3,0.026,36.0,105.0,3.26,0.58,12.75,Normal,3.859557
6.8,0.45,0.3,0.094,23.0,97.0,3.09,0.44,9.6,Normal,11.764600000000002
6.1,0.2,0.4,0.028,32.0,138.0,3.26,0.72,11.7,Normal,1.88366
6.1,0.37,0.46,0.042,61.0,210.0,3.17,0.59,9.7,Normal,11.964
5.9,0.21,0.23,0.033,22.0,130.0,3.38,0.59,10.9,Normal,7.85576
6.9,0.22,0.32,0.04,22.0,110.0,3.34,0.54,10.7,Normal,9.260940000000002
5.4,0.27,0.22,0.022,29.0,107.0,3.33,0.54,13.8,Normal,4.548894
6.0,0.26,0.26,0.035,10.0,72.0,3.11,0.48,12.15,Normal,2.176823
5.6,0.18,0.3,0.028,28.0,131.0,3.49,0.42,10.8,Normal,10.15308
5.6,0.26,0.27,0.03,27.0,119.0,3.4,0.34,10.7,Normal,10.54382
7.0,0.23,0.35,0.036,31.0,113.0,3.16,0.48,10.8,Normal,1.3876799999999998
5.8,0.28,0.66,0.039,26.0,159.0,3.66,0.55,10.8,Normal,9.06815
8.6,0.36,0.26,0.03,43.5,171.0,3.03,0.49,12.0,Normal,11.04228
6.4,0.3,0.27,0.055,17.0,135.0,3.23,0.44,12.2,Normal,4.367000000000001
6.2,0.2,0.32,0.05,17.0,126.0,3.18,0.55,9.4,Normal,2.78208
5.8,0.29,0.15,0.029,12.0,83.0,3.3,0.4,11.4,Normal,1.08878
5.7,0.22,0.28,0.027,26.0,101.0,3.35,0.38,12.5,Normal,1.286324
5.6,0.22,0.32,0.024,29.0,97.0,3.2,0.46,13.05,Normal,1.185876
6.8,0.32,0.23,0.026,31.0,99.0,3.1,0.4,12.4,Normal,3.26568
6.2,0.2,0.26,0.03,39.0,102.0,3.08,0.56,12.9,Normal,9.610759999999999
6.1,0.35,0.24,0.034,25.0,133.0,3.34,0.59,12.0,Normal,2.27838
5.9,0.3,0.29,0.036,23.0,56.0,3.19,0.38,11.3,Normal,1.08944
6.3,0.15,0.34,0.05,25.0,96.0,3.21,0.49,10.0,Normal,11.371956
4.8,0.13,0.32,0.042,40.0,98.0,3.42,0.64,11.8,Normal,1.18776
6.0,0.2,0.26,0.045,53.0,125.0,2.99,0.69,9.4,Normal,14.675965499999998
5.7,0.2,0.24,0.047,44.0,112.0,2.97,0.66,8.8,Normal,13.777506
6.0,0.27,0.26,0.038,32.0,138.0,3.46,0.43,11.1,Normal,1.288625
6.3,0.37,0.51,0.048,35.0,146.0,3.1,1.01,10.5,Normal,6.2640899999999995
6.4,0.23,0.37,0.05,60.0,150.0,2.86,0.49,9.3,Normal,7.859552
5.9,0.34,0.25,0.042,12.0,110.0,3.02,0.54,11.4,Normal,1.98068
5.0,0.33,0.23,0.03,23.0,158.0,3.41,0.64,11.8,Normal,11.719996
5.4,0.29,0.38,0.029,31.0,132.0,3.28,0.36,12.4,Normal,1.18674
8.0,0.33,0.35,0.035,22.0,108.0,3.12,0.36,11.6,Normal,9.945699999999999
6.4,0.3,0.33,0.05,30.0,137.0,3.26,0.58,11.1,Normal,5.163808
6.4,0.33,0.3,0.041,42.0,168.0,3.22,0.49,11.1,Normal,7.151832000000001
7.0,0.33,0.78,0.042,21.0,251.0,3.01,0.55,11.0,Normal,9.844065
6.7,0.45,0.3,0.036,27.0,165.0,3.12,0.46,12.2,Normal,5.2534659999999995
6.5,0.36,0.31,0.053,20.0,113.0,3.2,0.56,11.0,Normal,13.488212
5.8,0.42,0.3,0.035,26.0,129.0,3.32,0.47,12.9,Normal,2.1758
7.1,0.39,0.3,0.037,29.0,124.0,3.07,0.42,10.9,Normal,9.841986
6.7,0.53,0.29,0.069,20.0,114.0,3.22,0.59,13.4,Normal,4.257602
6.7,0.66,0.0,0.033,32.0,75.0,3.15,0.5,10.7,Normal,12.94163
6.5,0.16,0.33,0.027,23.0,75.0,3.3,0.39,11.4,Normal,0.9908
8.3,0.22,0.34,0.043,20.0,116.0,3.0,0.47,10.2,Normal,1.09197
6.9,0.23,0.35,0.03,45.0,116.0,2.8,0.54,11.0,Normal,6.847836
6.4,0.17,0.34,0.044,45.0,139.0,3.06,0.43,9.1,Normal,13.366768
5.0,0.33,0.18,0.032,40.0,124.0,3.18,0.4,11.0,Normal,4.559244
6.8,0.38,0.29,0.037,40.0,146.0,3.11,0.37,11.5,Normal,9.833274000000001
6.5,0.29,0.32,0.036,38.0,93.0,3.16,0.59,12.0,Normal,2.9718
6.9,0.29,0.32,0.04,16.0,112.0,3.04,0.58,11.2,Normal,5.759399999999999
6.6,0.28,0.3,0.033,31.0,177.0,3.12,0.39,11.2,Normal,12.832791
6.2,0.36,0.27,0.032,13.0,73.0,2.9,0.69,12.6,Normal,3.166144
6.0,0.615,0.04,0.032,8.0,50.0,3.14,0.4,11.0,Low,0.7922880000000001
5.9,0.44,0.36,0.03,12.0,73.0,3.22,0.48,10.8,Normal,2.480025
5.9,0.42,0.36,0.034,19.0,77.0,3.25,0.48,10.9,Normal,2.380416
5.8,0.34,0.21,0.041,48.0,146.0,3.16,0.49,9.8,Normal,7.159752
5.8,0.27,0.2,0.04,42.0,145.0,3.15,0.48,9.8,Normal,7.259265999999999
7.1,0.33,0.18,0.094,27.0,166.0,2.9,0.49,9.5,Normal,6.266862
6.1,0.44,0.28,0.032,43.0,132.0,3.26,0.47,11.2666666666667,Normal,4.2143
7.3,0.28,0.37,0.039,26.0,99.0,3.01,0.62,10.8,Normal,1.1903759999999999
5.2,0.5,0.18,0.036,23.0,129.0,3.36,0.77,13.4,Normal,1.97898
6.1,0.44,0.28,0.032,43.0,132.0,3.26,0.47,11.3,Normal,4.2143
6.4,0.62,0.12,0.06,33.0,196.0,3.22,0.48,8.9,Normal,4.679132
6.4,0.38,0.19,0.038,36.0,119.0,3.07,0.42,11.2,Normal,4.461795
7.5,0.305,0.38,0.047,30.0,95.0,3.22,0.52,11.5,Normal,1.388212
6.5,0.5,0.22,0.036,35.0,131.0,3.26,0.55,13.0,Normal,4.059819999999999
6.6,0.4,0.3,0.038,20.0,125.0,3.36,0.73,12.6,Normal,5.257812
6.4,0.4,0.25,0.032,15.0,91.0,3.26,0.52,13.1,Normal,4.157496
8.3,0.49,0.23,0.034,6.0,158.0,3.05,0.48,11.2,Normal,6.606376
6.3,0.3,0.91,0.034,50.0,199.0,3.39,0.49,11.7,Normal,8.150307999999999
6.1,0.19,0.37,0.041,24.0,99.0,3.18,0.5,10.9,Normal,2.5779780000000003
5.6,0.24,0.34,0.041,14.0,73.0,3.04,0.45,11.6,Normal,1.97962
5.7,0.25,0.32,0.041,43.0,127.0,3.23,0.53,10.4,Normal,12.141928
6.6,0.21,0.39,0.041,31.0,102.0,3.22,0.58,10.9,Normal,2.282083
6.2,0.28,0.41,0.043,50.0,188.0,3.23,0.64,10.8,Normal,4.9658999999999995
5.8,0.29,0.38,0.038,49.0,136.0,3.11,0.59,11.2,Normal,10.632162
5.8,0.345,0.15,0.033,26.0,120.0,3.25,0.49,10.0,Normal,10.745352
6.5,0.51,0.25,0.048,39.0,177.0,3.28,0.57,10.5666666666667,Normal,1.686604
6.0,0.24,0.41,0.036,42.0,118.0,3.04,0.64,11.7333333333333,Normal,1.287234
6.5,0.51,0.25,0.048,39.0,177.0,3.28,0.57,10.6,Normal,1.686604
6.9,0.54,0.26,0.049,59.0,195.0,3.26,0.54,10.5,Normal,12.648691999999999
6.0,0.24,0.41,0.036,42.0,118.0,3.04,0.64,11.75,Normal,1.287234
6.6,0.26,0.36,0.035,43.0,126.0,3.01,0.63,11.4,Normal,1.189128
5.7,0.24,0.3,0.03,25.0,98.0,3.37,0.43,12.4,Normal,1.286584
6.5,0.21,0.35,0.043,47.0,197.0,3.24,0.5,10.1,Normal,5.665344
6.8,0.29,0.22,0.035,40.0,122.0,3.09,0.47,12.3,Normal,3.366816
5.0,0.24,0.34,0.034,49.0,158.0,3.32,0.32,13.1,Normal,1.086514
5.9,0.18,0.28,0.037,24.0,88.0,3.29,0.55,10.65,Normal,0.99094
5.8,0.26,0.29,0.042,35.0,101.0,3.36,0.48,11.4,Normal,0.99044
6.7,0.61,0.21,0.117,40.0,240.0,3.11,0.57,9.3,Normal,1.63977
5.7,0.695,0.06,0.042,9.0,84.0,3.44,0.44,10.2,Normal,6.761375999999999
5.6,0.695,0.06,0.042,9.0,84.0,3.44,0.44,10.2,Normal,6.761375999999999
5.7,0.39,0.25,0.033,49.0,113.0,3.26,0.58,13.1,Normal,4.849334000000001
6.1,0.38,0.47,0.051,59.0,210.0,3.24,0.5,9.6,Normal,1.390326
6.3,0.36,0.28,0.035,18.0,73.0,3.1,0.47,12.8,Normal,2.4717000000000002
6.0,0.29,0.41,0.048,55.0,149.0,3.09,0.59,10.9666666666667,Normal,10.73196
6.0,0.29,0.41,0.048,55.0,149.0,3.09,0.59,11.0,Normal,10.73196
7.1,0.43,0.25,0.036,43.0,132.0,3.21,0.47,13.4,Normal,2.7713
6.6,0.25,0.25,0.04,28.0,85.0,2.87,0.48,11.2,Normal,1.2867920000000002
6.6,0.33,0.41,0.027,14.0,79.0,3.27,0.63,12.4,Normal,1.98126
8.0,0.23,0.41,0.048,35.0,150.0,3.09,0.47,11.2,Normal,1.090848
7.3,0.17,0.36,0.028,44.0,111.0,3.14,0.41,12.4,Normal,8.140304
6.0,0.17,0.33,0.036,30.0,111.0,3.32,0.58,10.1333333333333,Normal,5.96172
6.1,0.16,0.34,0.034,31.0,114.0,3.32,0.58,10.1333333333333,Normal,6.061265
6.4,0.31,0.53,0.057,36.0,221.0,3.17,0.44,9.1,Normal,8.768496
6.1,0.16,0.34,0.034,31.0,114.0,3.32,0.58,10.15,Normal,6.061265
6.0,0.17,0.33,0.036,30.0,111.0,3.32,0.58,10.15,Normal,5.96172
5.9,0.44,0.33,0.049,12.0,117.0,3.46,0.44,11.5,Normal,1.189608
6.6,0.285,0.49,0.035,57.0,137.0,3.08,0.54,8.9,Normal,11.369448
4.9,0.335,0.14,0.036,69.0,168.0,3.47,0.46,10.4666666666667,Normal,1.2897560000000001
6.0,0.28,0.52,0.028,37.0,104.0,3.28,0.51,11.8,Normal,6.147982
5.8,0.35,0.29,0.034,41.0,151.0,3.35,0.58,11.6333333333333,Normal,3.17184
5.7,0.21,0.37,0.04,58.0,140.0,3.29,0.62,10.6,Normal,4.46994
6.5,0.25,0.32,0.045,41.0,128.0,3.18,0.52,9.6,Normal,9.863964000000001
4.7,0.335,0.14,0.036,69.0,168.0,3.47,0.46,10.5,Normal,1.2897560000000001
6.8,0.63,0.04,0.058,25.0,133.0,3.17,0.39,10.2,Low,1.290523
5.6,0.27,0.37,0.025,11.0,49.0,3.29,0.33,13.1,Normal,0.8896050000000001
6.8,0.32,0.33,0.027,15.0,66.0,3.11,0.31,11.8,Normal,0.6929299999999999
6.5,0.33,0.32,0.041,39.0,120.0,3.06,0.37,12.2,Normal,0.99004
6.0,0.24,0.34,0.036,52.0,184.0,3.44,0.44,11.45,Normal,0.99097
